month,city_id,g,cohort,city_fe,tau_mult,month_fe,eps,event_time,D,tau_true,lgmv
20,28,19,g19,-0.0179952259338865,1.05064512027638,0.156698729810778,-0.0585181572288528,1,1,0.0210129024055276,8.10119824905357
21,28,19,g19,-0.0179952259338865,1.05064512027638,0.16,-0.0217202475266797,2,1,0.022063547525804,8.14234807406524
22,28,19,g19,-0.0179952259338865,1.05064512027638,0.176698729810778,0.0178841719475035,3,1,0.0231141926460804,8.19970186847048
23,28,19,g19,-0.0179952259338865,1.05064512027638,0.205,0.0520147924851453,4,1,0.0241648377663568,8.26318440431762
24,28,19,g19,-0.0179952259338865,1.05064512027638,0.24,-0.00215359117808842,5,1,0.0252154828866332,8.24506666577466
25,28,19,g19,-0.0179952259338865,1.05064512027638,0.275,-0.0570373267091314,6,1,0.0432265420913712,8.24319398944835
26,28,19,g19,-0.0179952259338865,1.05064512027638,0.303301270189222,0.0145007035161623,7,1,0.0612376012961091,8.36104434906761
27,28,19,g19,-0.0179952259338865,1.05064512027638,0.32,0.0158440771123274,8,1,0.0792486605008471,8.39709751167929
28,28,19,g19,-0.0179952259338865,1.05064512027638,0.323301270189222,-0.0185116454070008,9,1,0.0972597197055851,8.38405411855392
29,28,19,g19,-0.0179952259338865,1.05064512027638,0.315,0.055741823823525,10,1,0.115270778910323,8.46801737679996
30,28,19,g19,-0.0179952259338865,1.05064512027638,0.3,0.0600589504259543,11,1,0.133281838115061,8.47534556260713
31,28,19,g19,-0.0179952259338865,1.05064512027638,0.285,-0.0545279286047026,12,1,0.151292897319799,8.36376974278121
32,28,19,g19,-0.0179952259338865,1.05064512027638,0.276698729810778,-0.00376398385776967,13,1,0.155495477800905,8.41043499782003
33,28,19,g19,-0.0179952259338865,1.05064512027638,0.28,-0.0147761490779163,14,1,0.15969805828201,8.40692668327021
34,28,19,g19,-0.0179952259338865,1.05064512027638,0.296698729810778,-0.0476617214480159,15,1,0.163900638763116,8.39494242119199
35,28,19,g19,-0.0179952259338865,1.05064512027638,0.325,0.00408021955144444,16,1,0.168103219244221,8.47918821286178
36,28,19,g19,-0.0179952259338865,1.05064512027638,0.36,0.0151920917036091,17,1,0.172305799725327,8.52950266549505
1,29,19,g19,0.172630112739265,0.914666573761134,0.035,0.0161172922429742,-18,0,0,8.22374740498224
2,29,19,g19,0.172630112739265,0.914666573761134,0.0633012701892219,-0.00581472123192266,-17,0,0,8.23011666169656
3,29,19,g19,0.172630112739265,0.914666573761134,0.08,-0.0615209028380503,-16,0,0,8.19110920990122
4,29,19,g19,0.172630112739265,0.914666573761134,0.083301270189222,-0.0528382884351343,-15,0,0,8.20309309449335
5,29,19,g19,0.172630112739265,0.914666573761134,0.075,-0.000441027048234507,-14,0,0,8.24718908569103
6,29,19,g19,0.172630112739265,0.914666573761134,0.06,0.0218468818148509,-13,0,0,8.25447699455412
7,29,19,g19,0.172630112739265,0.914666573761134,0.045,0.0214274541071164,-12,0,0,8.23905756684638
8,29,19,g19,0.172630112739265,0.914666573761134,0.0366987298107781,0.0562933743384449,-11,0,0,8.26562221688849
9,29,19,g19,0.172630112739265,0.914666573761134,0.04,0.0263298242337861,-10,0,0,8.23895993697305
10,29,19,g19,0.172630112739265,0.914666573761134,0.0566987298107781,-0.0138728504403961,-9,0,0,8.21545599210965
11,29,19,g19,0.172630112739265,0.914666573761134,0.085,-0.0155469240582557,-8,0,0,8.24208318868101
12,29,19,g19,0.172630112739265,0.914666573761134,0.12,0.018240493225937,-7,0,0,8.3108706059652
13,29,19,g19,0.172630112739265,0.914666573761134,0.155,-0.0157740359600377,-6,0,0,8.31185607677923
14,29,19,g19,0.172630112739265,0.914666573761134,0.183301270189222,-0.0273622031092422,-5,0,0,8.32856917981925
15,29,19,g19,0.172630112739265,0.914666573761134,0.2,-0.062636954601532,-4,0,0,8.30999315813773
16,29,19,g19,0.172630112739265,0.914666573761134,0.203301270189222,-0.0194617797673337,-3,0,0,8.35646960316115
17,29,19,g19,0.172630112739265,0.914666573761134,0.195,-0.0798634408938432,-2,0,0,8.28776667184542
18,29,19,g19,0.172630112739265,0.914666573761134,0.18,-0.0127882240736044,-1,0,0,8.33984188866566
19,29,19,g19,0.172630112739265,0.914666573761134,0.165,-0.0162909338775139,0,1,0.0173786649014615,8.33871784376321
20,29,19,g19,0.172630112739265,0.914666573761134,0.156698729810778,0.0260694368374519,1,1,0.0182933314752227,8.37369161086272
21,29,19,g19,0.172630112739265,0.914666573761134,0.16,0.0339373087645078,2,1,0.0192079980489838,8.38577541955276
22,29,19,g19,0.172630112739265,0.914666573761134,0.176698729810778,0.0510407118730502,3,1,0.0201226646227449,8.42049221904584
23,29,19,g19,0.172630112739265,0.914666573761134,0.205,-0.0432666698210964,4,1,0.0210373311965061,8.35540077411467
24,29,19,g19,0.172630112739265,0.914666573761134,0.24,-0.0177736511576565,5,1,0.0219519977702672,8.41680845935188
25,29,19,g19,0.172630112739265,0.914666573761134,0.275,-0.015640615822505,6,1,0.0376319961776009,8.46962149309436
26,29,19,g19,0.172630112739265,0.914666573761134,0.303301270189222,0.0155695765584216,7,1,0.0533119945849346,8.54481295407184
27,29,19,g19,0.172630112739265,0.914666573761134,0.32,0.00115115779390873,8,1,0.0689919929922684,8.56277326352544
28,29,19,g19,0.172630112739265,0.914666573761134,0.323301270189222,-0.0351039590158505,9,1,0.0846719913996021,8.54549941531224
29,29,19,g19,0.172630112739265,0.914666573761134,0.315,0.0605264052585118,10,1,0.100351989806936,8.64850850780471
30,29,19,g19,0.172630112739265,0.914666573761134,0.3,-0.0385142995746374,11,1,0.11603198821427,8.5501478013789
31,29,19,g19,0.172630112739265,0.914666573761134,0.285,0.00623897771676556,12,1,0.131711986621603,8.59558107707763
32,29,19,g19,0.172630112739265,0.914666573761134,0.276698729810778,0.00377600607656425,13,1,0.135370652916648,8.58847550154325
33,29,19,g19,0.172630112739265,0.914666573761134,0.28,0.0133373601650537,14,1,0.139029319211692,8.60499679211601
34,29,19,g19,0.172630112739265,0.914666573761134,0.296698729810778,0.000316939170853385,15,1,0.142687985506737,8.61233376722763
35,29,19,g19,0.172630112739265,0.914666573761134,0.325,0.0442234010398521,16,1,0.146346651801781,8.6882001655809
36,29,19,g19,0.172630112739265,0.914666573761134,0.36,0.0241876118402921,17,1,0.150005318096826,8.70682304267638
1,30,19,g19,-0.0942560056145685,0.849396821065151,0.035,0.0293109172435298,-18,0,0,7.97005491162896
2,30,19,g19,-0.0942560056145685,0.849396821065151,0.0633012701892219,-0.0185436959702657,-17,0,0,7.95050156860439
3,30,19,g19,-0.0942560056145685,0.849396821065151,0.08,0.0245348089001999,-16,0,0,8.01027880328563
4,30,19,g19,-0.0942560056145685,0.849396821065151,0.083301270189222,0.0249155237359454,-15,0,0,8.0139607883106
5,30,19,g19,-0.0942560056145685,0.849396821065151,0.075,0.00748845931434569,-14,0,0,7.98823245369978
6,30,19,g19,-0.0942560056145685,0.849396821065151,0.06,0.0143442071325292,-13,0,0,7.98008820151796
7,30,19,g19,-0.0942560056145685,0.849396821065151,0.045,-0.00111834202973193,-12,0,0,7.9496256523557
8,30,19,g19,-0.0942560056145685,0.849396821065151,0.0366987298107781,-0.024028835549574,-11,0,0,7.91841388864664
9,30,19,g19,-0.0942560056145685,0.849396821065151,0.04,0.0231529826779292,-10,0,0,7.96889697706336
10,30,19,g19,-0.0942560056145685,0.849396821065151,0.0566987298107781,0.0323099465024255,-9,0,0,7.99475267069864
11,30,19,g19,-0.0942560056145685,0.849396821065151,0.085,0.02298286158319,-8,0,0,8.01372685596862
12,30,19,g19,-0.0942560056145685,0.849396821065151,0.12,0.0208672121370777,-7,0,0,8.04661120652251
13,30,19,g19,-0.0942560056145685,0.849396821065151,0.155,0.0462262376740192,-6,0,0,8.10697023205945
14,30,19,g19,-0.0942560056145685,0.849396821065151,0.183301270189222,0.0421732177380537,-5,0,0,8.13121848231271
15,30,19,g19,-0.0942560056145685,0.849396821065151,0.2,0.0420779892769638,-4,0,0,8.1478219836624
16,30,19,g19,-0.0942560056145685,0.849396821065151,0.203301270189222,0.000529650436827948,-3,0,0,8.10957491501148
17,30,19,g19,-0.0942560056145685,0.849396821065151,0.195,0.0113301689709036,-2,0,0,8.11207416335634
18,30,19,g19,-0.0942560056145685,0.849396821065151,0.18,-0.01024904441357,-1,0,0,8.07549494997186
19,30,19,g19,-0.0942560056145685,0.849396821065151,0.165,-0.0344310343365818,0,1,0.0161385396002379,8.05245149964909
20,30,19,g19,-0.0942560056145685,0.849396821065151,0.156698729810778,-0.0381842386423936,1,1,0.016987936421303,8.04124642197512
21,30,19,g19,-0.0942560056145685,0.849396821065151,0.16,-0.0176160121202768,2,1,0.0178373332423682,8.06596531550752
22,30,19,g19,-0.0942560056145685,0.849396821065151,0.176698729810778,0.00372890580141928,3,1,0.0186867300634333,8.10485836006106
23,30,19,g19,-0.0942560056145685,0.849396821065151,0.205,0.0443537522872888,4,1,0.0195361268844985,8.17463387355722
24,30,19,g19,-0.0942560056145685,0.849396821065151,0.24,0.0202951380475695,5,1,0.0203855237055636,8.18642465613857
25,30,19,g19,-0.0942560056145685,0.849396821065151,0.275,-0.00729459039014005,6,1,0.0349466120666805,8.20839601606197
26,30,19,g19,-0.0942560056145685,0.849396821065151,0.303301270189222,-0.0581654870446079,7,1,0.0495077004277974,8.20038747795784
27,30,19,g19,-0.0942560056145685,0.849396821065151,0.32,-0.024960738061749,8,1,0.0640687887889143,8.2648520451126
28,30,19,g19,-0.0942560056145685,0.849396821065151,0.323301270189222,-0.0143085964288089,9,1,0.0786298771500311,8.29336654529588
29,30,19,g19,-0.0942560056145685,0.849396821065151,0.315,0.082938597061945,10,1,0.093190965511148,8.39687355695853
30,30,19,g19,-0.0942560056145685,0.849396821065151,0.3,0.0303562686553786,11,1,0.107752053872265,8.34385231691308
31,30,19,g19,-0.0942560056145685,0.849396821065151,0.285,0.0435729448351726,12,1,0.122313142233382,8.35663008145399
32,30,19,g19,-0.0942560056145685,0.849396821065151,0.276698729810778,-0.00139671328505011,13,1,0.125710729517642,8.3067567404288
33,30,19,g19,-0.0942560056145685,0.849396821065151,0.28,-0.0145430487056393,14,1,0.129108316801903,8.30030926248169
34,30,19,g19,-0.0942560056145685,0.849396821065151,0.296698729810778,-0.00495888610887053,15,1,0.132505904086164,8.3299897421735
35,30,19,g19,-0.0942560056145685,0.849396821065151,0.325,-0.060131700034144,16,1,0.135903491370424,8.30651578572171
36,30,19,g19,-0.0942560056145685,0.849396821065151,0.36,-0.00636005419704759,17,1,0.139301078654685,8.39868501884307
1,31,19,g19,-0.136499414752839,1.12023288993925,0.035,-0.0665202713340267,-18,0,0,7.83198031391313
2,31,19,g19,-0.136499414752839,1.12023288993925,0.0633012701892219,0.00302859736871511,-17,0,0,7.9298304528051
3,31,19,g19,-0.136499414752839,1.12023288993925,0.08,0.0773101799391955,-16,0,0,8.02081076518636
4,31,19,g19,-0.136499414752839,1.12023288993925,0.083301270189222,0.0387903821597154,-15,0,0,7.9855922375961
5,31,19,g19,-0.136499414752839,1.12023288993925,0.075,0.0252727827623468,-14,0,0,7.96377336800951
6,31,19,g19,-0.136499414752839,1.12023288993925,0.06,-0.000252359568893098,-13,0,0,7.92324822567827
7,31,19,g19,-0.136499414752839,1.12023288993925,0.045,-0.00250083194891461,-12,0,0,7.90599975329825
8,31,19,g19,-0.136499414752839,1.12023288993925,0.0366987298107781,0.00323709419571248,-11,0,0,7.90343640925365
9,31,19,g19,-0.136499414752839,1.12023288993925,0.04,0.0345824154191102,-10,0,0,7.93808300066627
10,31,19,g19,-0.136499414752839,1.12023288993925,0.0566987298107781,-0.0331342017479218,-9,0,0,7.88706511331002
11,31,19,g19,-0.136499414752839,1.12023288993925,0.085,-0.00874782321028048,-8,0,0,7.93975276203688
12,31,19,g19,-0.136499414752839,1.12023288993925,0.12,0.0115812211331397,-7,0,0,7.9950818063803
13,31,19,g19,-0.136499414752839,1.12023288993925,0.155,0.0212606792116835,-6,0,0,8.03976126445885
14,31,19,g19,-0.136499414752839,1.12023288993925,0.183301270189222,0.055828802737127,-5,0,0,8.10263065817351
15,31,19,g19,-0.136499414752839,1.12023288993925,0.2,0.0587487334459867,-4,0,0,8.12224931869315
16,31,19,g19,-0.136499414752839,1.12023288993925,0.203301270189222,0.0750369998199433,-3,0,0,8.14183885525633
17,31,19,g19,-0.136499414752839,1.12023288993925,0.195,0.0368759887506706,-2,0,0,8.09537657399783
18,31,19,g19,-0.136499414752839,1.12023288993925,0.18,0.0170929412853432,-1,0,0,8.0605935265325
19,31,19,g19,-0.136499414752839,1.12023288993925,0.165,0.0106911114485476,0,1,0.0212844249088458,8.06047612160456
20,31,19,g19,-0.136499414752839,1.12023288993925,0.156698729810778,-0.0137055192491743,1,1,0.022404657798785,8.02889845360755
21,31,19,g19,-0.136499414752839,1.12023288993925,0.16,-0.0250340776588575,2,1,0.0235248906887243,8.02199139827703
22,31,19,g19,-0.136499414752839,1.12023288993925,0.176698729810778,-0.00782109193198706,3,1,0.0246451235786635,8.05702334670462
23,31,19,g19,-0.136499414752839,1.12023288993925,0.205,0.0664321682503953,4,1,0.0257653564686028,8.16069810996616
24,31,19,g19,-0.136499414752839,1.12023288993925,0.24,0.0555488114587497,5,1,0.026885589358542,8.18593498606445
25,31,19,g19,-0.136499414752839,1.12023288993925,0.275,0.0114453674085939,6,1,0.0460895817575006,8.19603553441326
26,31,19,g19,-0.136499414752839,1.12023288993925,0.303301270189222,0.00917258883076952,7,1,0.0652935741564592,8.24126801842361
27,31,19,g19,-0.136499414752839,1.12023288993925,0.32,-0.0514878528666597,8,1,0.0844975665554178,8.21651029893592
28,31,19,g19,-0.136499414752839,1.12023288993925,0.323301270189222,-0.0642416123803717,9,1,0.103701558954376,8.22626180201039
29,31,19,g19,-0.136499414752839,1.12023288993925,0.315,0.0149001524245196,10,1,0.122905551353335,8.31630628902502
30,31,19,g19,-0.136499414752839,1.12023288993925,0.3,-0.0610135156098948,11,1,0.142109543752294,8.24459661338956
31,31,19,g19,-0.136499414752839,1.12023288993925,0.285,-0.0244308301827374,12,1,0.161313536151252,8.28538329121568
32,31,19,g19,-0.136499414752839,1.12023288993925,0.276698729810778,-0.0279627127046554,13,1,0.165794467711009,8.27803107006429
33,31,19,g19,-0.136499414752839,1.12023288993925,0.28,-0.0236204313442351,14,1,0.170275399270766,8.29015555317369
34,31,19,g19,-0.136499414752839,1.12023288993925,0.296698729810778,-0.0228221803546141,15,1,0.174756330830523,8.31213346553385
35,31,19,g19,-0.136499414752839,1.12023288993925,0.325,-0.0208146676748966,16,1,0.17923726239028,8.34692317996255
36,31,19,g19,-0.136499414752839,1.12023288993925,0.36,0.0125114128771719,17,1,0.183718193950037,8.41973019207437
1,32,19,g19,-0.0783525749624274,0.89721346142753,0.035,-0.00914498334863014,-18,0,0,7.94750244168894
2,32,19,g19,-0.0783525749624274,0.89721346142753,0.0633012701892219,0.0248979907460991,-17,0,0,8.00984668597289
3,32,19,g19,-0.0783525749624274,0.89721346142753,0.08,0.0369946257352321,-16,0,0,8.0386420507728
4,32,19,g19,-0.0783525749624274,0.89721346142753,0.083301270189222,-0.0103486252402013,-15,0,0,7.99460006998659
5,32,19,g19,-0.0783525749624274,0.89721346142753,0.075,-0.0279403820414853,-14,0,0,7.96870704299609
6,32,19,g19,-0.0783525749624274,0.89721346142753,0.06,0.0195942186180552,-13,0,0,8.00124164365563
7,32,19,g19,-0.0783525749624274,0.89721346142753,0.045,0.0707645403583595,-12,0,0,8.03741196539593
8,32,19,g19,-0.0783525749624274,0.89721346142753,0.0366987298107781,-0.0113276300989798,-11,0,0,7.94701852474937
9,32,19,g19,-0.0783525749624274,0.89721346142753,0.04,0.0300576179090548,-10,0,0,7.99170504294663
10,32,19,g19,-0.0783525749624274,0.89721346142753,0.0566987298107781,0.0131755965767525,-9,0,0,7.9915217514251
11,32,19,g19,-0.0783525749624274,0.89721346142753,0.085,-0.0301498692561867,-8,0,0,7.97649755578139
12,32,19,g19,-0.0783525749624274,0.89721346142753,0.12,0.00153468741023126,-7,0,0,8.0431821124478
13,32,19,g19,-0.0783525749624274,0.89721346142753,0.155,0.00281219598715661,-6,0,0,8.07945962102473
14,32,19,g19,-0.0783525749624274,0.89721346142753,0.183301270189222,-0.0191837045223853,-5,0,0,8.08576499070441
15,32,19,g19,-0.0783525749624274,0.89721346142753,0.2,0.000812469301116473,-4,0,0,8.12245989433869
16,32,19,g19,-0.0783525749624274,0.89721346142753,0.203301270189222,0.0529110594652566,-3,0,0,8.17785975469205
17,32,19,g19,-0.0783525749624274,0.89721346142753,0.195,0.0303019919787222,-2,0,0,8.1469494170163
18,32,19,g19,-0.0783525749624274,0.89721346142753,0.18,-0.0315713684248435,-1,0,0,8.07007605661273
19,32,19,g19,-0.0783525749624274,0.89721346142753,0.165,-0.0104335486393048,0,1,0.0170470557671231,8.09326093216539
20,32,19,g19,-0.0783525749624274,0.89721346142753,0.156698729810778,0.00717543660041463,1,1,0.0179442692285506,8.10346586067732
21,32,19,g19,-0.0783525749624274,0.89721346142753,0.16,0.0131934741510002,2,1,0.0188414826899781,8.11368238187855
22,32,19,g19,-0.0783525749624274,0.89721346142753,0.176698729810778,-0.0418718426561846,3,1,0.0197386961514057,8.07621300834357
23,32,19,g19,-0.0783525749624274,0.89721346142753,0.205,0.031539298686549,4,1,0.0206359096128332,8.17882263333696
24,32,19,g19,-0.0783525749624274,0.89721346142753,0.24,0.00301061778261474,5,1,0.0215331230742607,8.18619116589445
25,32,19,g19,-0.0783525749624274,0.89721346142753,0.275,0.0381953596763149,6,1,0.0369139252701612,8.27175670998405
26,32,19,g19,-0.0783525749624274,0.89721346142753,0.303301270189222,0.0215409764471476,7,1,0.0522947274660618,8.29878439914
27,32,19,g19,-0.0783525749624274,0.89721346142753,0.32,-0.0441808864458161,8,1,0.0676755296619623,8.26514206825372
28,32,19,g19,-0.0783525749624274,0.89721346142753,0.323301270189222,0.0418245643337492,9,1,0.0830563318578628,8.36982959141841
29,32,19,g19,-0.0783525749624274,0.89721346142753,0.315,-0.0089991915642998,10,1,0.0984371340537633,8.32608536752704
30,32,19,g19,-0.0783525749624274,0.89721346142753,0.3,0.00861495619301356,11,1,0.113817936249664,8.34408031748025
31,32,19,g19,-0.0783525749624274,0.89721346142753,0.285,-0.0177469656979423,12,1,0.129198738445564,8.3180991977852
32,32,19,g19,-0.0783525749624274,0.89721346142753,0.276698729810778,0.0335880706468325,13,1,0.132787592291274,8.36472181778646
33,32,19,g19,-0.0783525749624274,0.89721346142753,0.28,-0.0667170587741029,14,1,0.136376446136985,8.27130681240046
34,32,19,g19,-0.0783525749624274,0.89721346142753,0.296698729810778,0.0423556614403686,15,1,0.139965299982695,8.40066711627141
35,32,19,g19,-0.0783525749624274,0.89721346142753,0.325,-0.0112110195153535,16,1,0.143554153828405,8.37899055935062
36,32,19,g19,-0.0783525749624274,0.89721346142753,0.36,-0.0160554242109272,17,1,0.147143007674115,8.41273500850076
1,33,19,g19,0.487518485463901,1.0938269957785,0.035,-0.0058226924204547,-18,0,0,8.51669579304345
2,33,19,g19,0.487518485463901,1.0938269957785,0.0633012701892219,0.0105945990602282,-17,0,0,8.56141435471335
3,33,19,g19,0.487518485463901,1.0938269957785,0.08,0.0822543140710567,-16,0,0,8.64977279953496
4,33,19,g19,0.487518485463901,1.0938269957785,0.083301270189222,0.0183489751996811,-15,0,0,8.58916873085281
5,33,19,g19,0.487518485463901,1.0938269957785,0.075,0.0242488649413819,-14,0,0,8.58676735040528
6,33,19,g19,0.487518485463901,1.0938269957785,0.06,0.0189978249276851,-13,0,0,8.56651631039159
7,33,19,g19,0.487518485463901,1.0938269957785,0.045,0.0163870081025578,-12,0,0,8.54890549356646
8,33,19,g19,0.487518485463901,1.0938269957785,0.0366987298107781,0.00338258327342022,-11,0,0,8.5275997985481
9,33,19,g19,0.487518485463901,1.0938269957785,0.04,0.00237860612690593,-10,0,0,8.52989709159081
10,33,19,g19,0.487518485463901,1.0938269957785,0.0566987298107781,-0.00357625096232155,-9,0,0,8.54064096431236
11,33,19,g19,0.487518485463901,1.0938269957785,0.085,0.0118904663321816,-8,0,0,8.58440895179608
12,33,19,g19,0.487518485463901,1.0938269957785,0.12,-0.0257220972798774,-7,0,0,8.58179638818402
13,33,19,g19,0.487518485463901,1.0938269957785,0.155,0.00100218829644684,-6,0,0,8.64352067376035
14,33,19,g19,0.487518485463901,1.0938269957785,0.183301270189222,0.00352345772378785,-5,0,0,8.67434321337691
15,33,19,g19,0.487518485463901,1.0938269957785,0.2,0.00367953068082449,-4,0,0,8.69119801614473
16,33,19,g19,0.487518485463901,1.0938269957785,0.203301270189222,-0.0401282939169759,-3,0,0,8.65069146173615
17,33,19,g19,0.487518485463901,1.0938269957785,0.195,-0.0354904430536491,-2,0,0,8.64702804241025
18,33,19,g19,0.487518485463901,1.0938269957785,0.18,-0.0300011813226,-1,0,0,8.6375173041413
19,33,19,g19,0.487518485463901,1.0938269957785,0.165,-0.0140251432410116,0,1,0.0207827129197915,8.65927605514268
20,33,19,g19,0.487518485463901,1.0938269957785,0.156698729810778,-0.0303662055938104,1,1,0.02187653991557,8.63572754959644
21,33,19,g19,0.487518485463901,1.0938269957785,0.16,-0.0279084693073163,2,1,0.0229703669113485,8.64258038306793
22,33,19,g19,0.487518485463901,1.0938269957785,0.176698729810778,0.00547407964850997,3,1,0.024064193907127,8.69375548883032
23,33,19,g19,0.487518485463901,1.0938269957785,0.205,-0.0427508513299243,4,1,0.0251580209029055,8.67492565503688
24,33,19,g19,0.487518485463901,1.0938269957785,0.24,-0.0156735384788042,5,1,0.026251847898684,8.73809679488378
25,33,19,g19,0.487518485463901,1.0938269957785,0.275,-0.0698401725510176,6,1,0.0450031678263155,8.7376814807392
26,33,19,g19,0.487518485463901,1.0938269957785,0.303301270189222,-0.0719112369351968,7,1,0.063754487753947,8.78266300647187
27,33,19,g19,0.487518485463901,1.0938269957785,0.32,-0.00330561571109252,8,1,0.0825058076815784,8.88671867743439
28,33,19,g19,0.487518485463901,1.0938269957785,0.323301270189222,0.0211776478642849,9,1,0.10125712760921,8.93325453112662
29,33,19,g19,0.487518485463901,1.0938269957785,0.315,0.0853289685545841,10,1,0.120008447536841,9.00785590155533
30,33,19,g19,0.487518485463901,1.0938269957785,0.3,0.032400006458152,11,1,0.138759767464473,8.95867825938653
31,33,19,g19,0.487518485463901,1.0938269957785,0.285,0.0412363112878268,12,1,0.157511087392104,8.97126588414383
32,33,19,g19,0.487518485463901,1.0938269957785,0.276698729810778,-0.0173096643895942,13,1,0.161886395375218,8.9087939462603
33,33,19,g19,0.487518485463901,1.0938269957785,0.28,0.00461813134896513,14,1,0.166261703358332,8.9383983201712
34,33,19,g19,0.487518485463901,1.0938269957785,0.296698729810778,-0.0212070539171931,15,1,0.170637011341446,8.93364717269893
35,33,19,g19,0.487518485463901,1.0938269957785,0.325,0.00263220408979459,16,1,0.17501231932456,8.99016300887826
36,33,19,g19,0.487518485463901,1.0938269957785,0.36,0.00542805501343729,17,1,0.179387627307674,9.03233416778501
1,34,19,g19,-0.302124252853189,0.945684534158638,0.035,-0.0211277894076098,-18,0,0,7.7117479577392
2,34,19,g19,-0.302124252853189,0.945684534158638,0.0633012701892219,-0.0125105590908871,-17,0,0,7.74866645824515
3,34,19,g19,-0.302124252853189,0.945684534158638,0.08,-0.0585971397855321,-16,0,0,7.71927860736128
4,34,19,g19,-0.302124252853189,0.945684534158638,0.083301270189222,-0.0606729821341083,-15,0,0,7.72050403520192
5,34,19,g19,-0.302124252853189,0.945684534158638,0.075,-0.0601083132801623,-14,0,0,7.71276743386665
6,34,19,g19,-0.302124252853189,0.945684534158638,0.06,-0.031330705090982,-13,0,0,7.72654504205583
7,34,19,g19,-0.302124252853189,0.945684534158638,0.045,0.0126879953121059,-12,0,0,7.75556374245892
8,34,19,g19,-0.302124252853189,0.945684534158638,0.0366987298107781,0.0134574024807139,-11,0,0,7.7480318794383
9,34,19,g19,-0.302124252853189,0.945684534158638,0.04,0.0172628052152952,-10,0,0,7.75513855236211
10,34,19,g19,-0.302124252853189,0.945684534158638,0.0566987298107781,0.0261810146024268,-9,0,0,7.78075549156002
11,34,19,g19,-0.302124252853189,0.945684534158638,0.085,0.0212159369379746,-8,0,0,7.80409168408479
12,34,19,g19,-0.302124252853189,0.945684534158638,0.12,-0.0113605204430385,-7,0,0,7.80651522670377
13,34,19,g19,-0.302124252853189,0.945684534158638,0.155,-0.0840640057852135,-6,0,0,7.7688117413616
14,34,19,g19,-0.302124252853189,0.945684534158638,0.183301270189222,-0.0364833567698174,-5,0,0,7.84469366056622
15,34,19,g19,-0.302124252853189,0.945684534158638,0.2,0.0202637305553385,-4,0,0,7.91813947770215
16,34,19,g19,-0.302124252853189,0.945684534158638,0.203301270189222,0.00815963563177898,-3,0,0,7.90933665296781
17,34,19,g19,-0.302124252853189,0.945684534158638,0.195,-0.0286257763092976,-2,0,0,7.86424997083751
18,34,19,g19,-0.302124252853189,0.945684534158638,0.18,-0.0307175110427024,-1,0,0,7.84715823610411
19,34,19,g19,-0.302124252853189,0.945684534158638,0.165,0.01167883534269,0,1,0.0179680061490141,7.89252258863852
20,34,19,g19,-0.302124252853189,0.945684534158638,0.156698729810778,0.0488199865722444,1,1,0.0189136906831728,7.92230815421301
21,34,19,g19,-0.302124252853189,0.945684534158638,0.16,-0.0113301946355924,2,1,0.0198593752173314,7.86640492772855
22,34,19,g19,-0.302124252853189,0.945684534158638,0.176698729810778,0.00956630917707094,3,1,0.02080505975149,7.90494584588615
23,34,19,g19,-0.302124252853189,0.945684534158638,0.205,-0.0113130818482381,4,1,0.0217507442856487,7.91331340958422
24,34,19,g19,-0.302124252853189,0.945684534158638,0.24,-0.00774487095138414,5,1,0.0226964288198073,7.95282730501523
25,34,19,g19,-0.302124252853189,0.945684534158638,0.275,0.00582161712339607,6,1,0.0389081636910982,8.01760552796131
26,34,19,g19,-0.302124252853189,0.945684534158638,0.303301270189222,0.0313035206397488,7,1,0.0551198985623892,8.08760043653817
27,34,19,g19,-0.302124252853189,0.945684534158638,0.32,0.0368096652131584,8,1,0.0713316334336801,8.12601704579365
28,34,19,g19,-0.302124252853189,0.945684534158638,0.323301270189222,0.0195444061561525,9,1,0.087543368304971,8.12826479179716
29,34,19,g19,-0.302124252853189,0.945684534158638,0.315,0.0408730432134392,10,1,0.103755103176262,8.15750389353651
30,34,19,g19,-0.302124252853189,0.945684534158638,0.3,-0.0143365363500718,11,1,0.119966838047553,8.10350604884429
31,34,19,g19,-0.302124252853189,0.945684534158638,0.285,-0.00312010452656473,12,1,0.136178572918844,8.11593421553909
32,34,19,g19,-0.302124252853189,0.945684534158638,0.276698729810778,0.00382065033771945,13,1,0.139961311055478,8.11835643835079
33,34,19,g19,-0.302124252853189,0.945684534158638,0.28,0.011381907858947,14,1,0.143744049192113,8.13300170419787
34,34,19,g19,-0.302124252853189,0.945684534158638,0.296698729810778,-0.0208051893084477,15,1,0.147526787328748,8.12129607497789
35,34,19,g19,-0.302124252853189,0.945684534158638,0.325,-0.00483175307302417,16,1,0.151309525465382,8.16935351953917
36,34,19,g19,-0.302124252853189,0.945684534158638,0.36,-0.0110702063167624,17,1,0.155092263602017,8.20189780443207
1,35,25,g25,-0.204478460378975,1.05130951250605,0.035,-0.0270255763436315,-24,0,0,7.80349596327739
2,35,25,g25,-0.204478460378975,1.05130951250605,0.0633012701892219,-0.0721533634472075,-23,0,0,7.78666944636304
3,35,25,g25,-0.204478460378975,1.05130951250605,0.08,0.0200967847773271,-22,0,0,7.89561832439835
4,35,25,g25,-0.204478460378975,1.05130951250605,0.083301270189222,0.00116702711038325,-21,0,0,7.87998983692063
